distance,automaton,num_traces,num_states,num_states_unreachable,percent_states_unreachable,num_glitches,percent_glitches,mean_glitch_trans_freq,median_glitch_trans_freq,min_glitch_trans_freq,max_glitch_trans_freq,mean_dominant_trans_freq,median_dominant_trans_freq,max_dominant_trans_freq,min_dominant_trans_freq,glitched_delta_freq,dominant_delta_freq
3,7c762537d316464b8050053daf9d8277,16,7,0,0.0,1,1.25,1.0,1.0,1,1,4.5,4.5,8,1,[1],"[2, 8, 2, 4, 5, 6, 6, 7, 2, 8, 1, 8, 1, 3]"
-3,b3f5445f96ca4b8cb9d409975d27f970,16,,,,,,,,,,,,,,,
-2,b3f5445f96ca4b8cb9d409975d27f970,16,,,,,,,,,,,,,,,
-1,b3f5445f96ca4b8cb9d409975d27f970,16,3,0,0.0,6,7.5,6.0,6.0,6,6,9.666666666666666,9.5,15,7,[6],"[10, 7, 7, 9, 10, 15]"
0,b3f5445f96ca4b8cb9d409975d27f970,16,4,0,0.0,0,0.0,nan,nan,nan,nan,8.0,8.0,10,6,[],"[6, 10, 6, 7, 10, 9, 7, 9]"
1,b3f5445f96ca4b8cb9d409975d27f970,16,5,0,0.0,0,0.0,nan,nan,nan,nan,6.4,7.0,10,2,[],"[10, 6, 7, 6, 10, 7, 7, 7, 2, 2]"
2,b3f5445f96ca4b8cb9d409975d27f970,16,6,1,16.666666666666664,0,0.0,nan,nan,nan,nan,5.333333333333333,6.5,10,0,[],"[10, 6, 7, 2, 10, 6, 2, 7, 7, 7, 0, 0]"
3,b3f5445f96ca4b8cb9d409975d27f970,16,7,1,14.285714285714285,0,0.0,nan,nan,nan,nan,4.571428571428571,5.0,8,0,[],"[0, 8, 0, 7, 5, 2, 5, 7, 6, 4, 6, 4, 8, 2]"
-3,267fbac5c23b453c856a40eead0720c5,16,,,,,,,,,,,,,,,
-2,267fbac5c23b453c856a40eead0720c5,16,,,,,,,,,,,,,,,
-1,267fbac5c23b453c856a40eead0720c5,16,3,0,0.0,3,3.75,1.0,1.0,1,1,10.166666666666666,9.5,16,6,"[1, 1, 1]","[8, 16, 14, 11, 6, 6]"
0,267fbac5c23b453c856a40eead0720c5,16,4,0,0.0,2,2.5,1.0,1.0,1,1,7.75,7.0,16,1,"[1, 1]","[1, 9, 8, 16, 2, 14, 6, 6]"
1,267fbac5c23b453c856a40eead0720c5,16,5,1,20.0,2,2.5,1.0,1.0,1,1,6.2,6.0,16,0,"[1, 1]","[6, 1, 2, 8, 16, 14, 9, 0, 0, 6]"
2,267fbac5c23b453c856a40eead0720c5,16,6,2,33.33333333333333,2,2.5,1.0,1.0,1,1,5.166666666666667,4.0,15,0,"[1, 1]","[1, 8, 2, 15, 0, 0, 1, 14, 0, 9, 6, 6]"
3,267fbac5c23b453c856a40eead0720c5,16,7,2,28.57142857142857,2,2.5,1.0,1.0,1,1,4.428571428571429,2.5,16,0,"[1, 1]","[2, 6, 8, 3, 16, 0, 1, 5, 0, 1, 0, 0, 6, 14]"
-3,00026258abf14b4da18a120d077a42a6,16,,,,,,,,,,,,,,,
-2,00026258abf14b4da18a120d077a42a6,16,,,,,,,,,,,,,,,
-1,00026258abf14b4da18a120d077a42a6,16,3,0,0.0,2,2.5,2.0,2.0,2,2,10.333333333333334,12.0,14,4,[2],"[14, 12, 14, 12, 4, 6]"
0,00026258abf14b4da18a120d077a42a6,16,4,0,0.0,0,0.0,nan,nan,nan,nan,8.0,8.0,14,2,[],"[2, 12, 14, 4, 12, 4, 14, 2]"
1,00026258abf14b4da18a120d077a42a6,16,5,0,0.0,0,0.0,nan,nan,nan,nan,6.4,4.0,12,2,[],"[4, 2, 12, 12, 10, 4, 4, 4, 10, 2]"
2,00026258abf14b4da18a120d077a42a6,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,5.0,8,2,[],"[2, 8, 6, 4, 6, 8, 8, 4, 4, 4, 8, 2]"
3,00026258abf14b4da18a120d077a42a6,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,4.0,10,2,[],"[4, 10, 8, 4, 2, 2, 4, 8, 10, 2, 4, 2, 2, 2]"
-3,67d8d0963ac94f3b8a8f9a1301445485,16,,,,,,,,,,,,,,,
-2,67d8d0963ac94f3b8a8f9a1301445485,16,,,,,,,,,,,,,,,
-1,67d8d0963ac94f3b8a8f9a1301445485,16,3,1,33.33333333333333,4,5.0,4.0,4.0,4,4,10.0,13.0,16,2,[4],"[14, 14, 2, 12, 16, 2]"
0,67d8d0963ac94f3b8a8f9a1301445485,16,4,0,0.0,0,0.0,nan,nan,nan,nan,8.0,8.0,14,2,[],"[14, 14, 2, 4, 4, 12, 12, 2]"
1,67d8d0963ac94f3b8a8f9a1301445485,16,5,0,0.0,0,0.0,nan,nan,nan,nan,6.4,4.0,12,2,[],"[4, 2, 12, 4, 2, 12, 12, 2, 2, 12]"
2,67d8d0963ac94f3b8a8f9a1301445485,16,6,1,16.666666666666664,0,0.0,nan,nan,nan,nan,5.333333333333333,3.0,12,0,[],"[0, 12, 0, 4, 2, 4, 2, 2, 12, 2, 12, 12]"
3,67d8d0963ac94f3b8a8f9a1301445485,16,7,1,14.285714285714285,0,0.0,nan,nan,nan,nan,4.571428571428571,2.0,12,0,[],"[0, 2, 12, 0, 0, 0, 2, 4, 2, 12, 2, 4, 12, 12]"
-3,dc04b26fd1674bddac6d40100a440499,16,,,,,,,,,,,,,,,
-2,dc04b26fd1674bddac6d40100a440499,16,,,,,,,,,,,,,,,
-1,dc04b26fd1674bddac6d40100a440499,16,3,0,0.0,6,7.5,3.0,3.0,3,3,9.666666666666666,11.0,13,5,"[3, 3]","[11, 5, 11, 5, 13, 13]"
0,dc04b26fd1674bddac6d40100a440499,16,4,0,0.0,0,0.0,nan,nan,nan,nan,8.0,8.0,13,3,[],"[11, 3, 5, 11, 3, 13, 13, 5]"
1,dc04b26fd1674bddac6d40100a440499,16,5,0,0.0,0,0.0,nan,nan,nan,nan,6.4,6.0,11,3,[],"[11, 3, 6, 7, 5, 7, 3, 6, 11, 5]"
2,dc04b26fd1674bddac6d40100a440499,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,4.5,11,3,[],"[11, 3, 5, 5, 4, 5, 3, 4, 4, 4, 11, 5]"
3,dc04b26fd1674bddac6d40100a440499,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,3.0,11,2,[],"[11, 3, 5, 5, 3, 3, 3, 2, 5, 3, 3, 2, 11, 5]"
-3,59083869f7ed4a93a344628a33b0fe44,16,,,,,,,,,,,,,,,
-2,59083869f7ed4a93a344628a33b0fe44,16,,,,,,,,,,,,,,,
-1,59083869f7ed4a93a344628a33b0fe44,16,3,1,33.33333333333333,7,8.75,7.0,7.0,7,7,9.5,8.0,21,3,[7],"[3, 3, 8, 21, 8, 14]"
0,59083869f7ed4a93a344628a33b0fe44,16,4,0,0.0,0,0.0,nan,nan,nan,nan,8.0,7.5,14,3,[],"[3, 14, 8, 14, 7, 8, 3, 7]"
1,59083869f7ed4a93a344628a33b0fe44,16,5,0,0.0,0,0.0,nan,nan,nan,nan,6.4,7.0,11,3,[],"[3, 3, 3, 11, 11, 7, 8, 8, 3, 7]"
2,59083869f7ed4a93a344628a33b0fe44,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,4.5,11,2,[],"[2, 6, 3, 11, 6, 3, 11, 2, 7, 3, 7, 3]"
3,59083869f7ed4a93a344628a33b0fe44,16,7,1,14.285714285714285,0,0.0,nan,nan,nan,nan,4.571428571428571,4.0,9,0,[],"[0, 7, 0, 4, 3, 5, 9, 4, 4, 9, 3, 7, 5, 4]"
-3,071bec1349304f55bac0c055303542e5,16,,,,,,,,,,,,,,,
-2,071bec1349304f55bac0c055303542e5,16,,,,,,,,,,,,,,,
-1,071bec1349304f55bac0c055303542e5,16,3,0,0.0,2,2.5,1.0,1.0,1,1,10.333333333333334,9.0,19,3,"[1, 1]","[10, 3, 5, 19, 17, 8]"
0,071bec1349304f55bac0c055303542e5,16,4,0,0.0,1,1.25,1.0,1.0,1,1,7.875,5.5,19,1,[1],"[10, 2, 3, 3, 19, 1, 17, 8]"
1,071bec1349304f55bac0c055303542e5,16,5,0,0.0,1,1.25,1.0,1.0,1,1,6.3,3.0,16,1,[1],"[8, 1, 10, 3, 2, 3, 2, 16, 3, 15]"
2,071bec1349304f55bac0c055303542e5,16,6,0,0.0,1,1.25,1.0,1.0,1,1,5.25,3.0,15,1,[1],"[1, 3, 9, 3, 14, 2, 1, 8, 1, 15, 2, 4]"
3,071bec1349304f55bac0c055303542e5,16,7,1,14.285714285714285,1,1.25,1.0,1.0,1,1,4.5,1.5,18,0,[1],"[1, 3, 18, 0, 0, 0, 2, 0, 8, 1, 3, 9, 17, 1]"
-3,8355ef83cad044cca5e1b457297a8496,16,,,,,,,,,,,,,,,
-2,8355ef83cad044cca5e1b457297a8496,16,,,,,,,,,,,,,,,
-1,8355ef83cad044cca5e1b457297a8496,16,3,0,0.0,7,8.75,7.0,7.0,7,7,9.5,7.0,20,5,[7],"[13, 5, 7, 5, 20, 7]"
0,8355ef83cad044cca5e1b457297a8496,16,4,0,0.0,0,0.0,nan,nan,nan,nan,8.0,7.0,13,5,[],"[13, 5, 5, 7, 7, 13, 7, 7]"
1,8355ef83cad044cca5e1b457297a8496,16,5,1,20.0,0,0.0,nan,nan,nan,nan,6.4,7.0,13,0,[],"[0, 5, 5, 13, 7, 7, 13, 0, 7, 7]"
2,8355ef83cad044cca5e1b457297a8496,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,4.5,13,2,[],"[13, 2, 5, 4, 5, 3, 5, 4, 3, 2, 13, 5]"
3,8355ef83cad044cca5e1b457297a8496,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,4.0,11,1,[],"[2, 4, 11, 5, 5, 7, 11, 1, 2, 2, 4, 1, 2, 7]"
-3,8b0726b42b154deb88c8bdea98ce6af8,16,,,,,,,,,,,,,,,
-2,8b0726b42b154deb88c8bdea98ce6af8,16,,,,,,,,,,,,,,,
-1,8b0726b42b154deb88c8bdea98ce6af8,16,3,0,0.0,5,6.25,2.5,2.5,1,4,9.833333333333334,11.5,13,5,"[4, 1]","[5, 6, 11, 12, 12, 13]"
0,8b0726b42b154deb88c8bdea98ce6af8,16,4,0,0.0,1,1.25,1.0,1.0,1,1,7.875,7.5,12,4,[1],"[5, 6, 9, 12, 11, 12, 4, 4]"
1,8b0726b42b154deb88c8bdea98ce6af8,16,5,1,20.0,1,1.25,1.0,1.0,1,1,6.3,5.5,12,0,[1],"[6, 0, 0, 11, 5, 9, 12, 12, 4, 4]"
2,8b0726b42b154deb88c8bdea98ce6af8,16,6,0,0.0,1,1.25,1.0,1.0,1,1,5.25,4.5,9,3,[1],"[3, 3, 3, 5, 9, 9, 6, 6, 4, 4, 4, 7]"
3,8b0726b42b154deb88c8bdea98ce6af8,16,7,1,14.285714285714285,1,1.25,1.0,1.0,1,1,4.5,2.5,12,0,[1],"[8, 6, 0, 0, 12, 7, 5, 2, 2, 12, 2, 3, 2, 2]"
-3,9a909ae1cdb641f8b450f7c4710127a5,16,,,,,,,,,,,,,,,
-2,9a909ae1cdb641f8b450f7c4710127a5,16,,,,,,,,,,,,,,,
-1,9a909ae1cdb641f8b450f7c4710127a5,16,3,0,0.0,3,3.75,1.0,1.0,1,1,10.166666666666666,8.5,20,2,"[1, 1, 1]","[19, 8, 20, 9, 2, 3]"
0,9a909ae1cdb641f8b450f7c4710127a5,16,4,0,0.0,2,2.5,1.0,1.0,1,1,7.75,5.5,20,0,"[1, 1]","[0, 9, 20, 19, 2, 3, 1, 8]"
1,9a909ae1cdb641f8b450f7c4710127a5,16,5,1,20.0,1,1.25,1.0,1.0,1,1,6.3,2.5,19,1,[1],"[1, 9, 19, 18, 2, 3, 1, 1, 1, 8]"
2,9a909ae1cdb641f8b450f7c4710127a5,16,6,0,0.0,1,1.25,1.0,1.0,1,1,5.25,3.0,15,1,[1],"[1, 9, 15, 2, 2, 3, 1, 4, 1, 14, 3, 8]"
3,9a909ae1cdb641f8b450f7c4710127a5,16,7,0,0.0,1,1.25,1.0,1.0,1,1,4.5,2.5,16,0,[1],"[1, 16, 8, 1, 15, 2, 3, 3, 1, 1, 0, 9, 3, 0]"
-3,157aaaec6b144cdf96ce1ed66c6813f1,16,,,,,,,,,,,,,,,
-2,157aaaec6b144cdf96ce1ed66c6813f1,16,,,,,,,,,,,,,,,
-1,157aaaec6b144cdf96ce1ed66c6813f1,16,3,0,0.0,5,6.25,5.0,5.0,5,5,9.833333333333334,10.0,15,7,[5],"[10, 10, 15, 7, 7, 10]"
0,157aaaec6b144cdf96ce1ed66c6813f1,16,4,0,0.0,0,0.0,nan,nan,nan,nan,8.0,8.5,10,5,[],"[5, 10, 5, 10, 10, 7, 7, 10]"
1,157aaaec6b144cdf96ce1ed66c6813f1,16,5,0,0.0,0,0.0,nan,nan,nan,nan,6.4,7.0,10,2,[],"[5, 10, 5, 2, 7, 8, 8, 10, 7, 2]"
2,157aaaec6b144cdf96ce1ed66c6813f1,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,5.0,10,2,[],"[5, 10, 8, 5, 8, 10, 5, 5, 2, 2, 2, 2]"
3,157aaaec6b144cdf96ce1ed66c6813f1,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,5.0,10,2,[],"[6, 10, 2, 5, 6, 5, 10, 2, 5, 2, 2, 2, 2, 5]"
-3,4a1b5b2ce05b492ea4f2eb7681096cbb,16,,,,,,,,,,,,,,,
-2,4a1b5b2ce05b492ea4f2eb7681096cbb,16,,,,,,,,,,,,,,,
-1,4a1b5b2ce05b492ea4f2eb7681096cbb,16,3,0,0.0,3,3.75,3.0,3.0,3,3,10.166666666666666,10.5,12,8,[3],"[8, 12, 8, 12, 12, 9]"
0,4a1b5b2ce05b492ea4f2eb7681096cbb,16,4,0,0.0,0,0.0,nan,nan,nan,nan,8.0,8.5,12,3,[],"[12, 8, 8, 9, 12, 3, 9, 3]"
1,4a1b5b2ce05b492ea4f2eb7681096cbb,16,5,0,0.0,0,0.0,nan,nan,nan,nan,6.4,5.0,12,3,[],"[12, 3, 5, 3, 5, 9, 12, 3, 9, 3]"
2,4a1b5b2ce05b492ea4f2eb7681096cbb,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,4.5,10,2,[],"[2, 10, 3, 8, 8, 10, 4, 2, 4, 5, 3, 5]"
3,4a1b5b2ce05b492ea4f2eb7681096cbb,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,4.0,9,3,[],"[9, 3, 5, 5, 5, 9, 5, 3, 4, 3, 3, 3, 3, 4]"
-3,3ef4daf6958a43e3b364daabab8dc1dd,16,,,,,,,,,,,,,,,
-2,3ef4daf6958a43e3b364daabab8dc1dd,16,,,,,,,,,,,,,,,
-1,3ef4daf6958a43e3b364daabab8dc1dd,16,3,0,0.0,2,2.5,2.0,2.0,2,2,10.333333333333334,11.0,14,6,[2],"[6, 6, 14, 12, 14, 10]"
0,3ef4daf6958a43e3b364daabab8dc1dd,16,4,0,0.0,0,0.0,nan,nan,nan,nan,8.0,8.0,14,2,[],"[6, 14, 2, 6, 10, 14, 2, 10]"
1,3ef4daf6958a43e3b364daabab8dc1dd,16,5,0,0.0,0,0.0,nan,nan,nan,nan,6.4,6.0,10,2,[],"[10, 6, 10, 4, 6, 10, 10, 2, 2, 4]"
2,3ef4daf6958a43e3b364daabab8dc1dd,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,5.0,10,2,[],"[2, 10, 6, 4, 8, 6, 4, 2, 2, 10, 2, 8]"
3,3ef4daf6958a43e3b364daabab8dc1dd,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,4.0,10,1,[],"[6, 10, 6, 1, 6, 10, 3, 2, 3, 2, 1, 4, 6, 4]"
-3,6d528d78f91a4a8cbf94f3ea17f93424,16,,,,,,,,,,,,,,,
-2,6d528d78f91a4a8cbf94f3ea17f93424,16,,,,,,,,,,,,,,,
-1,6d528d78f91a4a8cbf94f3ea17f93424,16,3,0,0.0,5,6.25,2.5,2.5,2,3,9.833333333333334,10.5,13,6,"[3, 2]","[6, 13, 12, 11, 10, 7]"
0,6d528d78f91a4a8cbf94f3ea17f93424,16,4,0,0.0,1,1.25,1.0,1.0,1,1,7.875,8.5,13,2,[1],"[2, 13, 12, 11, 2, 10, 7, 6]"
1,6d528d78f91a4a8cbf94f3ea17f93424,16,5,0,0.0,1,1.25,1.0,1.0,1,1,6.3,6.0,13,2,[1],"[4, 6, 7, 2, 13, 12, 2, 5, 6, 6]"
2,6d528d78f91a4a8cbf94f3ea17f93424,16,6,0,0.0,1,1.25,1.0,1.0,1,1,5.25,4.5,13,1,[1],"[2, 1, 12, 6, 13, 4, 2, 4, 2, 5, 7, 5]"
3,6d528d78f91a4a8cbf94f3ea17f93424,16,7,1,14.285714285714285,1,1.25,1.0,1.0,1,1,4.5,4.0,13,0,[1],"[4, 1, 0, 7, 1, 2, 13, 6, 6, 4, 2, 5, 12, 0]"
-3,7b887bb598b84cb88b5f8dc2f23e06e4,16,,,,,,,,,,,,,,,
-2,7b887bb598b84cb88b5f8dc2f23e06e4,16,,,,,,,,,,,,,,,
-1,7b887bb598b84cb88b5f8dc2f23e06e4,16,3,2,66.66666666666666,11,13.750000000000002,11.0,11.0,11,11,8.833333333333334,5.0,26,0,[11],"[1, 4, 0, 16, 26, 6]"
0,7b887bb598b84cb88b5f8dc2f23e06e4,16,4,0,0.0,1,1.25,1.0,1.0,1,1,7.875,8.5,15,0,[1],"[1, 15, 4, 11, 11, 0, 15, 6]"
1,7b887bb598b84cb88b5f8dc2f23e06e4,16,5,1,20.0,1,1.25,1.0,1.0,1,1,6.3,5.0,15,0,[1],"[1, 11, 15, 0, 0, 0, 4, 11, 6, 15]"
2,7b887bb598b84cb88b5f8dc2f23e06e4,16,6,0,0.0,1,1.25,1.0,1.0,1,1,5.25,5.5,10,0,[1],"[6, 4, 5, 0, 10, 4, 5, 1, 7, 9, 6, 6]"
3,7b887bb598b84cb88b5f8dc2f23e06e4,16,7,3,42.857142857142854,1,1.25,1.0,1.0,1,1,4.5,0.5,15,0,[1],"[0, 0, 0, 15, 0, 0, 0, 1, 11, 4, 0, 6, 15, 11]"
-3,1b632e7523794bcbafdc19c07cdeaae1,16,,,,,,,,,,,,,,,
-2,1b632e7523794bcbafdc19c07cdeaae1,16,,,,,,,,,,,,,,,
-1,1b632e7523794bcbafdc19c07cdeaae1,16,3,1,33.33333333333333,8,10.0,4.0,4.0,4,4,9.333333333333334,12.0,14,2,"[4, 4]","[14, 14, 12, 12, 2, 2]"
0,1b632e7523794bcbafdc19c07cdeaae1,16,4,0,0.0,0,0.0,nan,nan,nan,nan,8.0,8.0,14,2,[],"[14, 14, 4, 12, 12, 2, 4, 2]"
1,1b632e7523794bcbafdc19c07cdeaae1,16,5,0,0.0,0,0.0,nan,nan,nan,nan,6.4,4.0,14,0,[],"[14, 4, 0, 0, 4, 12, 14, 12, 2, 2]"
2,1b632e7523794bcbafdc19c07cdeaae1,16,6,1,16.666666666666664,0,0.0,nan,nan,nan,nan,5.333333333333333,3.0,14,0,[],"[12, 0, 0, 4, 0, 4, 14, 14, 12, 0, 2, 2]"
3,1b632e7523794bcbafdc19c07cdeaae1,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,2.0,12,0,[],"[12, 0, 0, 0, 2, 2, 2, 4, 0, 12, 12, 2, 4, 12]"
-3,40454d44f525425a96bed78778e5e9a5,16,,,,,,,,,,,,,,,
-2,40454d44f525425a96bed78778e5e9a5,16,,,,,,,,,,,,,,,
-1,40454d44f525425a96bed78778e5e9a5,16,3,0,0.0,5,6.25,2.5,2.5,1,4,9.833333333333334,9.0,14,5,"[1, 4]","[5, 8, 8, 14, 10, 14]"
0,40454d44f525425a96bed78778e5e9a5,16,4,0,0.0,1,1.25,1.0,1.0,1,1,7.875,7.0,14,4,[1],"[5, 4, 8, 8, 4, 14, 14, 6]"
1,40454d44f525425a96bed78778e5e9a5,16,5,1,20.0,1,1.25,1.0,1.0,1,1,6.3,5.5,14,0,[1],"[4, 4, 8, 8, 6, 13, 14, 5, 0, 1]"
2,40454d44f525425a96bed78778e5e9a5,16,6,0,0.0,1,1.25,1.0,1.0,1,1,5.25,5.0,9,1,[1],"[4, 2, 4, 8, 3, 7, 6, 9, 9, 5, 5, 1]"
3,40454d44f525425a96bed78778e5e9a5,16,7,2,28.57142857142857,1,1.25,1.0,1.0,1,1,4.5,5.5,8,0,[1],"[6, 8, 7, 1, 0, 7, 5, 7, 4, 4, 7, 6, 1, 0]"
-3,ef5a9edafb9c4c819bb087fe4acca301,16,,,,,,,,,,,,,,,
-2,ef5a9edafb9c4c819bb087fe4acca301,16,,,,,,,,,,,,,,,
-1,ef5a9edafb9c4c819bb087fe4acca301,16,3,0,0.0,4,5.0,1.0,1.0,1,1,10.0,7.0,19,4,"[1, 1, 1, 1]","[5, 7, 19, 7, 4, 18]"
0,ef5a9edafb9c4c819bb087fe4acca301,16,4,0,0.0,3,3.75,1.0,1.0,1,1,7.625,5.5,19,1,"[1, 1, 1]","[1, 1, 7, 19, 4, 7, 4, 18]"
1,ef5a9edafb9c4c819bb087fe4acca301,16,5,0,0.0,3,3.75,1.0,1.0,1,1,6.1,4.5,17,1,"[1, 1, 1]","[1, 3, 5, 7, 7, 2, 17, 1, 4, 14]"
2,ef5a9edafb9c4c819bb087fe4acca301,16,6,0,0.0,2,2.5,1.0,1.0,1,1,5.166666666666667,3.5,17,1,"[1, 1]","[1, 7, 7, 1, 1, 17, 2, 4, 3, 4, 1, 14]"
3,ef5a9edafb9c4c819bb087fe4acca301,16,7,0,0.0,2,2.5,1.0,1.0,1,1,4.428571428571429,2.5,16,0,"[1, 1]","[1, 2, 1, 7, 1, 1, 0, 4, 3, 2, 16, 7, 13, 4]"
-3,7c82f6c12b534466a5db3d5dbf932245,16,,,,,,,,,,,,,,,
-2,7c82f6c12b534466a5db3d5dbf932245,16,,,,,,,,,,,,,,,
-1,7c82f6c12b534466a5db3d5dbf932245,16,,,,,,,,,,,,,,,
0,7c82f6c12b534466a5db3d5dbf932245,16,4,0,0.0,1,1.25,1.0,1.0,1,1,7.875,7.5,16,1,[1],"[11, 15, 4, 1, 16, 4, 11, 1]"
1,7c82f6c12b534466a5db3d5dbf932245,16,5,0,0.0,0,0.0,nan,nan,nan,nan,6.4,4.0,15,1,[],"[11, 1, 15, 4, 1, 15, 1, 4, 1, 11]"
2,7c82f6c12b534466a5db3d5dbf932245,16,6,0,0.0,0,0.0,nan,nan,nan,nan,5.333333333333333,5.5,11,1,[],"[11, 7, 1, 7, 4, 1, 1, 8, 4, 8, 1, 11]"
3,7c82f6c12b534466a5db3d5dbf932245,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,4.0,11,1,[],"[11, 4, 1, 4, 1, 2, 1, 9, 4, 9, 1, 11, 4, 2]"
-3,1b25e194e78c497d96c4e568fa9196bf,16,,,,,,,,,,,,,,,
-2,1b25e194e78c497d96c4e568fa9196bf,16,,,,,,,,,,,,,,,
-1,1b25e194e78c497d96c4e568fa9196bf,16,,,,,,,,,,,,,,,
0,1b25e194e78c497d96c4e568fa9196bf,16,4,0,0.0,1,1.25,1.0,1.0,1,1,7.875,6.0,18,1,[1],"[1, 8, 18, 9, 4, 1, 18, 4]"
1,1b25e194e78c497d96c4e568fa9196bf,16,5,0,0.0,1,1.25,1.0,1.0,1,1,6.3,8.0,10,1,[1],"[10, 1, 8, 8, 9, 4, 1, 8, 10, 4]"
2,1b25e194e78c497d96c4e568fa9196bf,16,6,0,0.0,1,1.25,1.0,1.0,1,1,5.25,4.5,12,1,[1],"[5, 1, 12, 8, 1, 11, 9, 4, 1, 2, 5, 4]"
3,1b25e194e78c497d96c4e568fa9196bf,16,7,2,28.57142857142857,1,1.25,1.0,1.0,1,1,4.5,1.0,18,0,[1],"[0, 1, 8, 0, 18, 0, 9, 4, 0, 18, 1, 0, 0, 4]"
-3,4a0c8ad86a9a40a49ac81e0771d69924,16,,,,,,,,,,,,,,,
-2,4a0c8ad86a9a40a49ac81e0771d69924,16,,,,,,,,,,,,,,,
-1,4a0c8ad86a9a40a49ac81e0771d69924,16,,,,,,,,,,,,,,,
0,4a0c8ad86a9a40a49ac81e0771d69924,16,4,0,0.0,0,0.0,nan,nan,nan,nan,8.0,8.5,11,4,[],"[11, 7, 11, 4, 7, 4, 10, 10]"
1,4a0c8ad86a9a40a49ac81e0771d69924,16,5,1,20.0,0,0.0,nan,nan,nan,nan,6.4,7.0,11,0,[],"[11, 0, 7, 4, 0, 11, 7, 4, 10, 10]"
2,4a0c8ad86a9a40a49ac81e0771d69924,16,6,1,16.666666666666664,0,0.0,nan,nan,nan,nan,5.333333333333333,4.0,11,0,[],"[0, 4, 3, 0, 4, 4, 11, 11, 4, 3, 10, 10]"
3,4a0c8ad86a9a40a49ac81e0771d69924,16,7,0,0.0,0,0.0,nan,nan,nan,nan,4.571428571428571,4.0,10,0,[],"[0, 4, 0, 9, 2, 3, 2, 4, 9, 4, 3, 4, 10, 10]"
-3,aa1e3948fb4c44ca9a59fcec397fc768,16,,,,,,,,,,,,,,,
-2,aa1e3948fb4c44ca9a59fcec397fc768,16,,,,,,,,,,,,,,,
-1,aa1e3948fb4c44ca9a59fcec397fc768,16,,,,,,,,,,,,,,,
0,aa1e3948fb4c44ca9a59fcec397fc768,16,4,0,0.0,0,0.0,nan,nan,nan,nan,8.0,8.0,11,5,[],"[11, 9, 11, 5, 7, 5, 7, 9]"
1,aa1e3948fb4c44ca9a59fcec397fc768,16,5,1,20.0,0,0.0,nan,nan,nan,nan,6.4,7.0,11,0,[],"[11, 0, 9, 11, 0, 5, 5, 7, 9, 7]"
2,aa1e3948fb4c44ca9a59fcec397fc768,16,6,1,16.666666666666664,0,0.0,nan,nan,nan,nan,5.333333333333333,6.0,9,0,[],"[8, 0, 8, 0, 5, 3, 3, 5, 7, 9, 9, 7]"
3,aa1e3948fb4c44ca9a59fcec397fc768,16,7,2,28.57142857142857,0,0.0,nan,nan,nan,nan,4.571428571428571,5.0,9,0,[],"[0, 0, 0, 3, 8, 0, 9, 5, 3, 7, 7, 8, 9, 5]"
-3,2792b9bacb6643e597f63f03fd3ad4b0,16,,,,,,,,,,,,,,,
-2,2792b9bacb6643e597f63f03fd3ad4b0,16,,,,,,,,,,,,,,,
-1,2792b9bacb6643e597f63f03fd3ad4b0,16,,,,,,,,,,,,,,,
0,2792b9bacb6643e597f63f03fd3ad4b0,16,4,0,0.0,3,3.75,1.0,1.0,1,1,7.625,7.0,15,1,"[1, 1, 1]","[3, 15, 11, 1, 3, 1, 12, 15]"
1,2792b9bacb6643e597f63f03fd3ad4b0,16,5,0,0.0,3,3.75,1.0,1.0,1,1,6.1,3.0,15,0,"[1, 1, 1]","[15, 12, 1, 3, 1, 14, 11, 1, 0, 3]"
2,2792b9bacb6643e597f63f03fd3ad4b0,16,6,0,0.0,2,2.5,1.0,1.0,1,1,5.166666666666667,2.0,15,0,"[1, 1]","[3, 0, 1, 15, 11, 1, 3, 15, 10, 1, 1, 1]"
3,2792b9bacb6643e597f63f03fd3ad4b0,16,7,3,42.857142857142854,2,2.5,1.0,1.0,1,1,4.428571428571429,1.0,15,0,"[1, 1]","[15, 0, 3, 1, 1, 0, 0, 1, 1, 3, 12, 15, 0, 10]"
-3,8f7e6cd0f79e44e4a3eb37c3240009d6,16,,,,,,,,,,,,,,,
-2,8f7e6cd0f79e44e4a3eb37c3240009d6,16,,,,,,,,,,,,,,,
